1,1.386059784889221,27.0,1.3849713277816773,28.0,1.3827526044845582,29.5
2,1.3743959331512452,32.625,1.372156219482422,32.0,1.3726938152313233,37.0
3,1.3619477319717408,40.625,1.3558248996734619,43.5,1.3586729192733764,41.0
4,1.3453204345703125,44.375,1.3375087642669679,46.0,1.3405335855484009,50.5
5,1.3229916024208068,48.0,1.3100450229644776,49.5,1.3142457437515258,52.5
6,1.290354700088501,49.375,1.2623488473892213,47.5,1.26842369556427,53.5
7,1.2383638572692872,52.4375,1.210575065612793,50.0,1.2193229818344116,53.5
8,1.1885915803909302,52.8125,1.15987069606781,52.0,1.1725429964065552,55.0
9,1.1554510855674744,54.125,1.1325842905044556,52.5,1.1469240379333496,56.0
10,1.1184759283065795,56.75,1.1111635971069336,53.0,1.1288880586624146,54.5
11,1.0964567959308624,57.625,1.0892783832550048,55.0,1.1097111701965332,56.0
12,1.0749692082405091,58.9375,1.0721063089370728,56.0,1.0961632776260375,56.5
13,1.0600958132743836,58.5625,1.054252996444702,56.5,1.0806962633132935,57.0
14,1.0372343289852142,61.5625,1.0359862375259399,58.5,1.070264368057251,58.0
15,1.0184396708011627,61.75,1.0165170001983643,58.0,1.0558430862426758,58.5
16,0.9901782250404358,63.0625,0.9995718383789063,58.5,1.0426126575469972,57.0
17,0.9693269062042237,63.875,0.9803007173538208,59.5,1.027519578933716,58.0
18,0.9507648825645447,64.9375,0.9626825046539307,61.0,1.0152013778686524,59.0
19,0.9348300909996032,65.8125,0.941892147064209,62.0,1.0007803964614868,59.0
20,0.9069248044490814,65.75,0.9219112920761109,62.5,0.9873808526992798,58.0
