epoch,train_loss,train_acc,val_loss,val_acc
1,1.2527052243550618,37.24808895066018,1.097793847322464,45.0
2,1.1426448636584812,40.58373870743572,1.1187696903944016,41.25
3,1.1141163855791092,42.52953439888812,1.0744489580392838,39.375
4,1.1018408202462726,42.94649061848506,1.0332767724990846,52.5
5,1.0951687574386597,43.50243224461432,1.024200040102005,56.875
6,1.0892962988879946,46.282140375260596,1.1494235455989839,46.875
7,1.0636270135641097,49.47880472550382,1.009379705786705,51.25
8,1.0391218213571443,51.21612230715775,0.9287018984556198,55.0
9,0.9892422772116132,54.6907574704656,0.9105935037136078,57.5
10,0.980280929307143,54.2043085476025,0.9737378895282746,55.0
11,0.9695333436131477,55.802640722724114,0.8915319621562958,61.25
12,0.9746788145767318,55.73314801945796,0.9100981295108795,57.5
13,0.9496464338567522,56.28908964558721,0.8914545729756356,61.25
14,0.9042031019926071,60.38915913829048,0.9278855621814728,56.875
15,0.9050754143132104,60.945100764419735,0.9326849266886711,58.75
16,0.8938841251863374,59.76372480889506,0.8772497266530991,61.875
17,0.895092748105526,58.51285615010424,0.8427362903952599,64.375
18,0.896603713515732,60.111188325225854,0.9075134426355362,58.125
19,0.8746003127760358,59.90271021542738,0.8845978379249573,62.5
20,0.8790602747764852,60.0416956219597,0.8580809161067009,63.75
21,0.8574070202807585,61.153578874218205,0.9064255490899086,60.625
22,0.8600754769312011,63.30785267546908,0.9472481399774552,55.625
23,0.836121128913429,63.86379430159833,0.8695378333330155,61.875
24,0.8171863997148143,64.21125781792912,0.8666676789522171,60.625
25,0.8270595510800679,65.39263377345378,0.8625279754400254,63.75
26,0.8233296212222841,64.21125781792912,0.8922110378742218,61.25
27,0.8398467463751634,64.69770674079221,0.9005392745137215,61.875
28,0.8132804239789645,64.90618485059069,0.845706744492054,63.125
29,0.7856501970854071,66.78248783877693,0.8619503036141396,60.0
30,0.7935628692309061,64.76719944405838,0.8286069184541702,65.0
